,header_tokens,msg_tokens
32,"['[', 'Sat', ' ', 'Aug', ' ', '06', ' ', '18:41:49', ' ', '2005', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '192.68.228.4', ']', ' ', 'Directory', ' ', 'index', ' ', 'forbidden', ' ', 'by', ' ', 'rule', ':', ' ', '/var/www/html/']"
33,"['[', 'Tue', ' ', 'Feb', ' ', '14', ' ', '20:44:48', ' ', '2006', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '203.221.23.212', ']', ' ', 'File', ' ', 'does', ' ', 'not', ' ', 'exist', ':', ' ', '/var/www/html/phpgroupware']"
34,"['[', 'Sat', ' ', 'Nov', ' ', '19', ' ', '03:30:21', ' ', '2005', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '200.24.17.195', ']', ' ', 'File', ' ', 'does', ' ', 'not', ' ', 'exist', ':', ' ', '/var/www/html/blogs']"
35,"['[', 'Mon', ' ', 'Feb', ' ', '06', ' ', '02:39:18', ' ', '2006', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '81.80.26.178', ']', ' ', 'File', ' ', 'does', ' ', 'not', ' ', 'exist', ':', ' ', '/var/www/html/blog']"
36,"['[', 'Mon', ' ', 'Feb', ' ', '06', ' ', '16:04:03', ' ', '2006', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '66.3.230.131', ']', ' ', 'Directory', ' ', 'index', ' ', 'forbidden', ' ', 'by', ' ', 'rule', ':', ' ', '/var/www/html/']"
37,"['[', 'Sat', ' ', 'Feb', ' ', '11', ' ', '04:28:01', ' ', '2006', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '81.166.103.93', ']', ' ', 'script', ' ', 'not', ' ', 'found', ' ', 'or', ' ', 'unable', ' ', 'to', ' ', 'stat', ':', ' ', '/var/www/cgi-bin/awstats']"
38,"['[', 'Mon', ' ', 'Nov', ' ', '21', ' ', '02:46:04', ' ', '2005', ']', ' ', '[', 'notice', ']']","[' ', 'jk2_init()', ' ', 'Found', ' ', 'child', ' ', '26160', ' ', 'in', ' ', 'scoreboard', ' ', 'slot', ' ', '0']"
39,"['[', 'Tue', ' ', 'Jan', ' ', '31', ' ', '01:48:33', ' ', '2006', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '200.167.140.130', ']', ' ', 'File', ' ', 'does', ' ', 'not', ' ', 'exist', ':', ' ', '/var/www/html/xmlsrv']"
40,"['[', 'Tue', ' ', 'Sep', ' ', '20', ' ', '22:12:51', ' ', '2005', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '66.56.19.78', ']', ' ', 'File', ' ', 'does', ' ', 'not', ' ', 'exist', ':', ' ', '/var/www/html/scripts/..%2f..']"
41,"['[', 'Fri', ' ', 'Feb', ' ', '24', ' ', '17:07:20', ' ', '2006', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '85.214.20.161', ']', ' ', 'File', ' ', 'does', ' ', 'not', ' ', 'exist', ':', ' ', '/var/www/html/mambo']"
42,"['[', 'Sun', ' ', 'Jan', ' ', '15', ' ', '02:35:41', ' ', '2006', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '210.245.188.28', ']', ' ', 'script', ' ', 'not', ' ', 'found', ' ', 'or', ' ', 'unable', ' ', 'to', ' ', 'stat', ':', ' ', '/var/www/cgi-bin/awstats.pl']"
43,"['[', 'Thu', ' ', 'Jul', ' ', '21', ' ', '03:37:14', ' ', '2005', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '218.144.240.75', ']', ' ', 'Directory', ' ', 'index', ' ', 'forbidden', ' ', 'by', ' ', 'rule', ':', ' ', '/var/www/html/']"
44,"['[', 'Mon', ' ', 'Dec', ' ', '05', ' ', '13:22:45', ' ', '2005', ']', ' ', '[', 'notice', ']']","[' ', 'jk2_init()', ' ', 'Found', ' ', 'child', ' ', '5900', ' ', 'in', ' ', 'scoreboard', ' ', 'slot', ' ', '8']"
45,"['[', 'Tue', ' ', 'Feb', ' ', '14', ' ', '19:10:28', ' ', '2006', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '201.28.43.194', ']', ' ', 'script', ' ', 'not', ' ', 'found', ' ', 'or', ' ', 'unable', ' ', 'to', ' ', 'stat', ':', ' ', '/var/www/cgi-bin/awstats.pl']"
46,"['[', 'Tue', ' ', 'Nov', ' ', '29', ' ', '06:10:17', ' ', '2005', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '210.245.233.251', ']', ' ', 'File', ' ', 'does', ' ', 'not', ' ', 'exist', ':', ' ', '/var/www/html/log']"
47,"['[', 'Fri', ' ', 'Nov', ' ', '18', ' ', '20:43:54', ' ', '2005', ']', ' ', '[', 'notice', ']']","[' ', 'jk2_init()', ' ', 'Found', ' ', 'child', ' ', '11389', ' ', 'in', ' ', 'scoreboard', ' ', 'slot', ' ', '4']"
48,"['[', 'Thu', ' ', 'Nov', ' ', '03', ' ', '16:16:40', ' ', '2005', ']', ' ', '[', 'error', ']']","[' ', 'jk2_init()', ' ', 'Can', ""'"", 't', ' ', 'find', ' ', 'child', ' ', '5667', ' ', 'in', ' ', 'scoreboard']"
49,"['[', 'Fri', ' ', 'Nov', ' ', '04', ' ', '22:59:01', ' ', '2005', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '221.13.181.8', ']', ' ', 'Directory', ' ', 'index', ' ', 'forbidden', ' ', 'by', ' ', 'rule', ':', ' ', '/var/www/html/']"
50,"['[', 'Wed', ' ', 'Nov', ' ', '23', ' ', '11:31:02', ' ', '2005', ']', ' ', '[', 'notice', ']']","[' ', 'jk2_init()', ' ', 'Found', ' ', 'child', ' ', '5241', ' ', 'in', ' ', 'scoreboard', ' ', 'slot', ' ', '4']"
51,"['[', 'Thu', ' ', 'Feb', ' ', '23', ' ', '10:52:11', ' ', '2006', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '61.199.234.98', ']', ' ', 'File', ' ', 'does', ' ', 'not', ' ', 'exist', ':', ' ', '/var/www/html/awstats/awstats.pl']"
52,"['[', 'Sun', ' ', 'Dec', ' ', '18', ' ', '04:02:18', ' ', '2005', ']', ' ', '[', 'error', ']']","[' ', 'env.createBean2()', ':', ' ', 'Factory', ' ', 'error', ' ', 'creating', ' ', 'worker.jni', ':', 'onShutdown', ' ', '(', ' ', 'worker.jni', ',', ' ', 'onShutdown', ')']"
53,"['[', 'Fri', ' ', 'Dec', ' ', '02', ' ', '22:32:56', ' ', '2005', ']', ' ', '[', 'notice', ']']","[' ', 'workerEnv.init()', ' ', 'ok', ' ', '/etc/httpd/conf/workers2.properties']"
54,"['[', 'Thu', ' ', 'Nov', ' ', '17', ' ', '09:50:37', ' ', '2005', ']', ' ', '[', 'error', ']']","[' ', 'mod_jk', ' ', 'child', ' ', 'workerEnv', ' ', 'in', ' ', 'error', ' ', 'state', ' ', '3']"
55,"['[', 'Mon', ' ', 'Feb', ' ', '20', ' ', '09:06:03', ' ', '2006', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '80.53.47.86', ']', ' ', 'File', ' ', 'does', ' ', 'not', ' ', 'exist', ':', ' ', '/var/www/html/phpgroupware']"
56,"['[', 'Fri', ' ', 'Oct', ' ', '21', ' ', '18:10:03', ' ', '2005', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '69.250.138.51', ']', ' ', 'Directory', ' ', 'index', ' ', 'forbidden', ' ', 'by', ' ', 'rule', ':', ' ', '/var/www/html/']"
57,"['[', 'Sat', ' ', 'Feb', ' ', '11', ' ', '04:28:07', ' ', '2006', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '81.166.103.93', ']', ' ', 'File', ' ', 'does', ' ', 'not', ' ', 'exist', ':', ' ', '/var/www/html/wordpress']"
58,"['[', 'Mon', ' ', 'Nov', ' ', '21', ' ', '17:55:42', ' ', '2005', ']', ' ', '[', 'notice', ']']","[' ', 'jk2_init()', ' ', 'Found', ' ', 'child', ' ', '29710', ' ', 'in', ' ', 'scoreboard', ' ', 'slot', ' ', '4']"
59,"['[', 'Wed', ' ', 'Jun', ' ', '22', ' ', '00:18:59', ' ', '2005', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '63.119.14.138', ']', ' ', 'Directory', ' ', 'index', ' ', 'forbidden', ' ', 'by', ' ', 'rule', ':', ' ', '/var/www/html/']"
60,"['[', 'Thu', ' ', 'Nov', ' ', '17', ' ', '12:31:25', ' ', '2005', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '80.55.121.106', ']', ' ', 'File', ' ', 'does', ' ', 'not', ' ', 'exist', ':', ' ', '/var/www/html/xmlsrv']"
61,"['[', 'Sun', ' ', 'Jun', ' ', '26', ' ', '04:04:29', ' ', '2005', ']', ' ', '[', 'notice', ']']","[' ', 'workerEnv.init()', ' ', 'ok', ' ', '/etc/httpd/conf/workers2.properties']"
62,"['[', 'Sun', ' ', 'Feb', ' ', '26', ' ', '21:00:25', ' ', '2006', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '194.90.30.83', ']', ' ', 'File', ' ', 'does', ' ', 'not', ' ', 'exist', ':', ' ', '/var/www/html/mambo']"
63,"['[', 'Tue', ' ', 'Nov', ' ', '29', ' ', '06:12:12', ' ', '2005', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '210.245.233.251', ']', ' ', 'File', ' ', 'does', ' ', 'not', ' ', 'exist', ':', ' ', '/var/www/html/blogs']"
64,"['[', 'Thu', ' ', 'Nov', ' ', '17', ' ', '12:31:32', ' ', '2005', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '80.55.121.106', ']', ' ', 'File', ' ', 'does', ' ', 'not', ' ', 'exist', ':', ' ', '/var/www/html/services']"
65,"['[', 'Sun', ' ', 'Jan', ' ', '08', ' ', '18:25:01', ' ', '2006', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '218.106.165.188', ']', ' ', 'File', ' ', 'does', ' ', 'not', ' ', 'exist', ':', ' ', '/var/www/html/xmlrpc']"
66,"['[', 'Sun', ' ', 'Nov', ' ', '20', ' ', '01:37:23', ' ', '2005', ']', ' ', '[', 'notice', ']']","[' ', 'workerEnv.init()', ' ', 'ok', ' ', '/etc/httpd/conf/workers2.properties']"
67,"['[', 'Fri', ' ', 'Dec', ' ', '02', ' ', '20:50:46', ' ', '2005', ']', ' ', '[', 'notice', ']']","[' ', 'jk2_init()', ' ', 'Found', ' ', 'child', ' ', '21468', ' ', 'in', ' ', 'scoreboard', ' ', 'slot', ' ', '8']"
68,"['[', 'Fri', ' ', 'Feb', ' ', '17', ' ', '23:31:41', ' ', '2006', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '64.214.80.6', ']', ' ', 'File', ' ', 'does', ' ', 'not', ' ', 'exist', ':', ' ', '/var/www/html/mambo']"
69,"['[', 'Sat', ' ', 'Dec', ' ', '03', ' ', '21:41:26', ' ', '2005', ']', ' ', '[', 'notice', ']']","[' ', 'workerEnv.init()', ' ', 'ok', ' ', '/etc/httpd/conf/workers2.properties']"
70,"['[', 'Tue', ' ', 'Jan', ' ', '24', ' ', '20:49:21', ' ', '2006', ']', ' ', '[', 'notice', ']']","[' ', 'jk2_init()', ' ', 'Found', ' ', 'child', ' ', '473', ' ', 'in', ' ', 'scoreboard', ' ', 'slot', ' ', '41']"
71,"['[', 'Sun', ' ', 'Jan', ' ', '22', ' ', '21:46:53', ' ', '2006', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '211.99.203.228', ']', ' ', 'File', ' ', 'does', ' ', 'not', ' ', 'exist', ':', ' ', '/var/www/html/xmlrpc']"
72,"['[', 'Thu', ' ', 'Jun', ' ', '16', ' ', '04:59:18', ' ', '2005', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '61.49.119.166', ']', ' ', 'Directory', ' ', 'index', ' ', 'forbidden', ' ', 'by', ' ', 'rule', ':', ' ', '/var/www/html/']"
73,"['[', 'Wed', ' ', 'Nov', ' ', '30', ' ', '13:41:57', ' ', '2005', ']', ' ', '[', 'notice', ']']","[' ', 'workerEnv.init()', ' ', 'ok', ' ', '/etc/httpd/conf/workers2.properties']"
74,"['[', 'Tue', ' ', 'Nov', ' ', '29', ' ', '21:33:23', ' ', '2005', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '148.233.91.2', ']', ' ', 'script', ' ', 'not', ' ', 'found', ' ', 'or', ' ', 'unable', ' ', 'to', ' ', 'stat', ':', ' ', '/var/www/cgi-bin/ip.cgi']"
75,"['[', 'Fri', ' ', 'Jan', ' ', '27', ' ', '09:40:02', ' ', '2006', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '69.13.179.46', ']', ' ', 'script', ' ', 'not', ' ', 'found', ' ', 'or', ' ', 'unable', ' ', 'to', ' ', 'stat', ':', ' ', '/var/www/cgi-bin/awstats']"
76,"['[', 'Sun', ' ', 'Jan', ' ', '15', ' ', '02:35:51', ' ', '2006', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '210.245.188.28', ']', ' ', 'File', ' ', 'does', ' ', 'not', ' ', 'exist', ':', ' ', '/var/www/html/wordpress']"
77,"['[', 'Mon', ' ', 'Dec', ' ', '05', ' ', '18:56:04', ' ', '2005', ']', ' ', '[', 'notice', ']']","[' ', 'workerEnv.init()', ' ', 'ok', ' ', '/etc/httpd/conf/workers2.properties']"
78,"['[', 'Thu', ' ', 'Oct', ' ', '13', ' ', '06:04:01', ' ', '2005', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '193.77.212.241', ']', ' ', 'script', ' ', 'not', ' ', 'found', ' ', 'or', ' ', 'unable', ' ', 'to', ' ', 'stat', ':', ' ', '/var/www/cgi-bin/awstats.pl']"
79,"['[', 'Wed', ' ', 'Nov', ' ', '30', ' ', '07:49:16', ' ', '2005', ']', ' ', '[', 'notice', ']']","[' ', 'workerEnv.init()', ' ', 'ok', ' ', '/etc/httpd/conf/workers2.properties']"
80,"['[', 'Sat', ' ', 'Nov', ' ', '19', ' ', '23:07:30', ' ', '2005', ']', ' ', '[', 'error', ']']","[' ', 'mod_jk', ' ', 'child', ' ', 'workerEnv', ' ', 'in', ' ', 'error', ' ', 'state', ' ', '3']"
81,"['[', 'Tue', ' ', 'Feb', ' ', '21', ' ', '06:06:58', ' ', '2006', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '69.95.94.130', ']', ' ', 'File', ' ', 'does', ' ', 'not', ' ', 'exist', ':', ' ', '/var/www/html/cvs']"
82,"['[', 'Sun', ' ', 'Feb', ' ', '12', ' ', '02:18:24', ' ', '2006', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '217.117.141.166', ']', ' ', 'File', ' ', 'does', ' ', 'not', ' ', 'exist', ':', ' ', '/var/www/html/xmlrpc']"
83,"['[', 'Sat', ' ', 'Jan', ' ', '28', ' ', '03:42:08', ' ', '2006', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '68.236.170.254', ']', ' ', 'File', ' ', 'does', ' ', 'not', ' ', 'exist', ':', ' ', '/var/www/html/scripts/nsiislog.dll']"
84,"['[', 'Tue', ' ', 'Nov', ' ', '22', ' ', '11:40:29', ' ', '2005', ']', ' ', '[', 'notice', ']']","[' ', 'jk2_init()', ' ', 'Found', ' ', 'child', ' ', '1257', ' ', 'in', ' ', 'scoreboard', ' ', 'slot', ' ', '4']"
85,"['[', 'Mon', ' ', 'Feb', ' ', '20', ' ', '10:37:45', ' ', '2006', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '200.99.135.130', ']', ' ', 'File', ' ', 'does', ' ', 'not', ' ', 'exist', ':', ' ', '/var/www/html/articles']"
86,"['[', 'Sat', ' ', 'Feb', ' ', '18', ' ', '10:07:38', ' ', '2006', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '219.142.235.32', ']', ' ', 'Directory', ' ', 'index', ' ', 'forbidden', ' ', 'by', ' ', 'rule', ':', ' ', '/var/www/html/']"
87,"['[', 'Thu', ' ', 'Jul', ' ', '21', ' ', '03:37:28', ' ', '2005', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '218.144.240.75', ']', ' ', 'File', ' ', 'does', ' ', 'not', ' ', 'exist', ':', ' ', '/var/www/html/awstats/cgi-bin']"
88,"['[', 'Mon', ' ', 'Nov', ' ', '28', ' ', '13:31:14', ' ', '2005', ']', ' ', '[', 'notice', ']']","[' ', 'jk2_init()', ' ', 'Found', ' ', 'child', ' ', '30961', ' ', 'in', ' ', 'scoreboard', ' ', 'slot', ' ', '4']"
89,"['[', 'Sun', ' ', 'Jun', ' ', '19', ' ', '12:05:56', ' ', '2005', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '220.170.88.36', ']', ' ', 'Directory', ' ', 'index', ' ', 'forbidden', ' ', 'by', ' ', 'rule', ':', ' ', '/var/www/html/']"
90,"['[', 'Tue', ' ', 'Nov', ' ', '15', ' ', '12:48:08', ' ', '2005', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '201.6.53.88', ']', ' ', 'script', ' ', 'not', ' ', 'found', ' ', 'or', ' ', 'unable', ' ', 'to', ' ', 'stat', ':', ' ', '/var/www/cgi-bin/awstats']"
91,"['[', 'Tue', ' ', 'Jan', ' ', '24', ' ', '12:52:25', ' ', '2006', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '211.99.203.228', ']', ' ', 'File', ' ', 'does', ' ', 'not', ' ', 'exist', ':', ' ', '/var/www/html/xmlsrv']"
92,"['[', 'Mon', ' ', 'Jan', ' ', '23', ' ', '11:24:05', ' ', '2006', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '82.177.96.6', ']', ' ', 'File', ' ', 'does', ' ', 'not', ' ', 'exist', ':', ' ', '/var/www/html/xmlrpc']"
93,"['[', 'Thu', ' ', 'Sep', ' ', '01', ' ', '09:30:53', ' ', '2005', ']', ' ', '[', 'error', ']']","[' ', '[', 'client', ' ', '218.85.60.248', ']', ' ', 'Directory', ' ', 'index', ' ', 'forbidden', ' ', 'by', ' ', 'rule', ':', ' ', '/var/www/html/']"
94,"['[', 'Wed', ' ', 'Nov', ' ', '30', ' ', '10:46:21', ' ', '2005', ']', ' ', '[', 'error', ']']","[' ', 'jk2_init()', ' ', 'Can', ""'"", 't', ' ', 'find', ' ', 'child', ' ', '8340', ' ', 'in', ' ', 'scoreboard']"
95,"['[', 'Thu', ' ', 'Dec', ' ', '01', ' ', '20:57:02', ' ', '2005', ']', ' ', '[', 'notice', ']']","[' ', 'jk2_init()', ' ', 'Found', ' ', 'child', ' ', '17764', ' ', 'in', ' ', 'scoreboard', ' ', 'slot', ' ', '7']"
