,header_tokens,msg_tokens
23,"['17/06/08', ' ', '22:04:35', ' ', 'INFO', ' ', 'executor.Executor', ':', ' ']","['Running', ' ', 'task', ' ', '31.0', ' ', 'in', ' ', 'stage', ' ', '20059.0', ' ', '(', 'TID', ' ', '802436', ')']"
24,"['17/06/09', ' ', '20:47:26', ' ', 'INFO', ' ', 'storage.BlockManager', ':', ' ']","['Found', ' ', 'block', ' ', 'rdd_2306_5', ' ', 'locally']"
25,"['17/06/08', ' ', '16:47:31', ' ', 'INFO', ' ', 'python.PythonRunner', ':', ' ']","['Times', ':', ' ', 'total', ' ', '=', ' ', '37', ',', ' ', 'boot', ' ', '=', ' ', '17', ',', ' ', 'init', ' ', '=', ' ', '20', ',', ' ', 'finish', ' ', '=', ' ', '0']"
26,"['17/06/07', ' ', '15:12:37', ' ', 'INFO', ' ', 'executor.Executor', ':', ' ']","['Finished', ' ', 'task', ' ', '11.0', ' ', 'in', ' ', 'stage', ' ', '304.0', ' ', '(', 'TID', ' ', '12167', ')', '.', ' ', '2076', ' ', 'bytes', ' ', 'result', ' ', 'sent', ' ', 'to', ' ', 'driver']"
27,"['17/06/08', ' ', '20:11:45', ' ', 'INFO', ' ', 'python.PythonRunner', ':', ' ']","['Times', ':', ' ', 'total', ' ', '=', ' ', '52', ',', ' ', 'boot', ' ', '=', ' ', '-36', ',', ' ', 'init', ' ', '=', ' ', '88', ',', ' ', 'finish', ' ', '=', ' ', '0']"
28,"['17/06/09', ' ', '12:03:00', ' ', 'INFO', ' ', 'executor.Executor', ':', ' ']","['Finished', ' ', 'task', ' ', '21.0', ' ', 'in', ' ', 'stage', ' ', '6531.0', ' ', '(', 'TID', ' ', '261700', ')', '.', ' ', '2076', ' ', 'bytes', ' ', 'result', ' ', 'sent', ' ', 'to', ' ', 'driver']"
29,"['17/06/09', ' ', '21:13:06', ' ', 'INFO', ' ', 'storage.MemoryStore', ':', ' ']","['Block', ' ', 'broadcast_1752', ' ', 'stored', ' ', 'as', ' ', 'values', ' ', 'in', ' ', 'memory', ' ', '(', 'estimated', ' ', 'size', ' ', '10.7', ' ', 'KB', ',', ' ', 'free', ' ', '932.4', ' ', 'KB', ')']"
30,"['17/06/08', ' ', '19:01:11', ' ', 'INFO', ' ', 'executor.Executor', ':', ' ']","['Running', ' ', 'task', ' ', '9.0', ' ', 'in', ' ', 'stage', ' ', '10.0', ' ', '(', 'TID', ' ', '409', ')']"
31,"['17/06/09', ' ', '18:00:23', ' ', 'INFO', ' ', 'executor.Executor', ':', ' ']","['Running', ' ', 'task', ' ', '39.0', ' ', 'in', ' ', 'stage', ' ', '2683.0', ' ', '(', 'TID', ' ', '107398', ')']"
32,"['17/06/08', ' ', '12:02:41', ' ', 'INFO', ' ', 'executor.Executor', ':', ' ']","['Finished', ' ', 'task', ' ', '19.0', ' ', 'in', ' ', 'stage', ' ', '58.0', ' ', '(', 'TID', ' ', '2339', ')', '.', ' ', '2364', ' ', 'bytes', ' ', 'result', ' ', 'sent', ' ', 'to', ' ', 'driver']"
33,"['17/06/09', ' ', '16:21:11', ' ', 'INFO', ' ', 'spark.CacheManager', ':', ' ']","['Partition', ' ', 'rdd_273_34', ' ', 'not', ' ', 'found', ',', ' ', 'computing', ' ', 'it']"
34,"['17/06/08', ' ', '21:11:27', ' ', 'INFO', ' ', 'executor.Executor', ':', ' ']","['Running', ' ', 'task', ' ', '12.0', ' ', 'in', ' ', 'stage', ' ', '15069.0', ' ', '(', 'TID', ' ', '602817', ')']"
35,"['17/06/08', ' ', '17:53:31', ' ', 'INFO', ' ', 'storage.BlockManager', ':', ' ']","['Found', ' ', 'block', ' ', 'rdd_3485_1', ' ', 'locally']"
36,"['17/04/13', ' ', '23:04:56', ' ', 'INFO', ' ', 'storage.MemoryStore', ':', ' ']","['Block', ' ', 'broadcast_5_piece33', ' ', 'stored', ' ', 'as', ' ', 'bytes', ' ', 'in', ' ', 'memory', ' ', '(', 'estimated', ' ', 'size', ' ', '4.0', ' ', 'MB', ',', ' ', 'free', ' ', '2.8', ' ', 'GB', ')']"
37,"['17/06/09', ' ', '18:35:19', ' ', 'INFO', ' ', 'output.FileOutputCommitter', ':', ' ']","['File', ' ', 'Output', ' ', 'Committer', ' ', 'Algorithm', ' ', 'version', ' ', 'is', ' ', '1']"
38,"['17/06/09', ' ', '12:01:47', ' ', 'INFO', ' ', 'executor.Executor', ':', ' ']","['Finished', ' ', 'task', ' ', '18.0', ' ', 'in', ' ', 'stage', ' ', '5867.0', ' ', '(', 'TID', ' ', '235135', ')', '.', ' ', '2156', ' ', 'bytes', ' ', 'result', ' ', 'sent', ' ', 'to', ' ', 'driver']"
39,"['17/06/10', ' ', '15:09:57', ' ', 'INFO', ' ', 'python.PythonRunner', ':', ' ']","['Times', ':', ' ', 'total', ' ', '=', ' ', '38', ',', ' ', 'boot', ' ', '=', ' ', '-111', ',', ' ', 'init', ' ', '=', ' ', '149', ',', ' ', 'finish', ' ', '=', ' ', '0']"
40,"['17/03/28', ' ', '18:13:11', ' ', 'INFO', ' ', 'BlockManagerInfo', ':', ' ']","['Added', ' ', 'broadcast_6_piece112', ' ', 'in', ' ', 'memory', ' ', 'on', ' ', 'mesos-slave-21:57243', ' ', '(', 'size', ':', ' ', '4.0', ' ', 'MB', ',', ' ', 'free', ':', ' ', '13.6', ' ', 'GB', ')']"
41,"['17/06/09', ' ', '12:53:03', ' ', 'INFO', ' ', 'storage.MemoryStore', ':', ' ']","['Block', ' ', 'broadcast_10946_piece0', ' ', 'stored', ' ', 'as', ' ', 'bytes', ' ', 'in', ' ', 'memory', ' ', '(', 'estimated', ' ', 'size', ' ', '5.9', ' ', 'KB', ',', ' ', 'free', ' ', '7.4', ' ', 'MB', ')']"
42,"['17/02/01', ' ', '21:23:06', ' ', 'INFO', ' ', 'python.PythonRunner', ':', ' ']","['Times', ':', ' ', 'total', ' ', '=', ' ', '559', ',', ' ', 'boot', ' ', '=', ' ', '-184', ',', ' ', 'init', ' ', '=', ' ', '203', ',', ' ', 'finish', ' ', '=', ' ', '540']"
43,"['17/06/08', ' ', '19:37:10', ' ', 'INFO', ' ', 'storage.MemoryStore', ':', ' ']","['Block', ' ', 'rdd_7145_33', ' ', 'stored', ' ', 'as', ' ', 'bytes', ' ', 'in', ' ', 'memory', ' ', '(', 'estimated', ' ', 'size', ' ', '16.0', ' ', 'B', ',', ' ', 'free', ' ', '1987.3', ' ', 'KB', ')']"
44,"['17/06/08', ' ', '15:06:23', ' ', 'INFO', ' ', 'executor.Executor', ':', ' ']","['Finished', ' ', 'task', ' ', '26.0', ' ', 'in', ' ', 'stage', ' ', '831.0', ' ', '(', 'TID', ' ', '36555', ')', '.', ' ', '2667', ' ', 'bytes', ' ', 'result', ' ', 'sent', ' ', 'to', ' ', 'driver']"
45,"['17/06/09', ' ', '13:34:14', ' ', 'INFO', ' ', 'executor.Executor', ':', ' ']","['Finished', ' ', 'task', ' ', '35.0', ' ', 'in', ' ', 'stage', ' ', '16636.0', ' ', '(', 'TID', ' ', '665916', ')', '.', ' ', '2364', ' ', 'bytes', ' ', 'result', ' ', 'sent', ' ', 'to', ' ', 'driver']"
46,"['17/06/09', ' ', '22:11:24', ' ', 'INFO', ' ', 'broadcast.TorrentBroadcast', ':', ' ']","['Reading', ' ', 'broadcast', ' ', 'variable', ' ', '6575', ' ', 'took', ' ', '3', ' ', 'ms']"
47,"['17/06/07', ' ', '15:11:25', ' ', 'INFO', ' ', 'python.PythonRunner', ':', ' ']","['Times', ':', ' ', 'total', ' ', '=', ' ', '39', ',', ' ', 'boot', ' ', '=', ' ', '-45', ',', ' ', 'init', ' ', '=', ' ', '83', ',', ' ', 'finish', ' ', '=', ' ', '1']"
48,"['17/06/08', ' ', '19:30:46', ' ', 'INFO', ' ', 'mapred.SparkHadoopMapRedUtil', ':', ' ']","['attempt_201706081938_5081_m_000022_203303', ':', ' ', 'Committed']"
49,"['17/06/08', ' ', '17:05:13', ' ', 'INFO', ' ', 'executor.Executor', ':', ' ']","['Running', ' ', 'task', ' ', '17.0', ' ', 'in', ' ', 'stage', ' ', '765.0', ' ', '(', 'TID', ' ', '30618', ')']"
50,"['17/06/09', ' ', '16:56:15', ' ', 'INFO', ' ', 'broadcast.TorrentBroadcast', ':', ' ']","['Reading', ' ', 'broadcast', ' ', 'variable', ' ', '20', ' ', 'took', ' ', '16', ' ', 'ms']"
51,"['17/06/07', ' ', '16:23:53', ' ', 'INFO', ' ', 'storage.BlockManager', ':', ' ']","['Found', ' ', 'block', ' ', 'rdd_2_10', ' ', 'locally']"
52,"['17/06/09', ' ', '11:00:35', ' ', 'INFO', ' ', 'executor.Executor', ':', ' ']","['Running', ' ', 'task', ' ', '2.0', ' ', 'in', ' ', 'stage', ' ', '1222.0', ' ', '(', 'TID', ' ', '48923', ')']"
53,"['17/02/02', ' ', '02:03:42', ' ', 'INFO', ' ', 'storage.ShuffleBlockFetcherIterator', ':', ' ']","['Getting', ' ', '941', ' ', 'non-empty', ' ', 'blocks', ' ', 'out', ' ', 'of', ' ', '1890', ' ', 'blocks']"
54,"['17/06/09', ' ', '19:52:12', ' ', 'INFO', ' ', 'spark.CacheManager', ':', ' ']","['Partition', ' ', 'rdd_2925_35', ' ', 'not', ' ', 'found', ',', ' ', 'computing', ' ', 'it']"
55,"['17/06/09', ' ', '15:57:31', ' ', 'INFO', ' ', 'output.FileOutputCommitter', ':', ' ']","['File', ' ', 'Output', ' ', 'Committer', ' ', 'Algorithm', ' ', 'version', ' ', 'is', ' ', '1']"
56,"['17/06/09', ' ', '21:45:54', ' ', 'INFO', ' ', 'executor.Executor', ':', ' ']","['Finished', ' ', 'task', ' ', '23.0', ' ', 'in', ' ', 'stage', ' ', '4046.0', ' ', '(', 'TID', ' ', '163150', ')', '.', ' ', '2129', ' ', 'bytes', ' ', 'result', ' ', 'sent', ' ', 'to', ' ', 'driver']"
57,"['17/06/09', ' ', '18:10:25', ' ', 'INFO', ' ', 'storage.BlockManager', ':', ' ']","['Found', ' ', 'block', ' ', 'rdd_6443_33', ' ', 'locally']"
58,"['17/06/09', ' ', '18:26:29', ' ', 'INFO', ' ', 'storage.BlockManager', ':', ' ']","['Found', ' ', 'block', ' ', 'rdd_9168_0', ' ', 'locally']"
59,"['17/06/09', ' ', '18:17:07', ' ', 'INFO', ' ', 'python.PythonRunner', ':', ' ']","['Times', ':', ' ', 'total', ' ', '=', ' ', '39', ',', ' ', 'boot', ' ', '=', ' ', '-27', ',', ' ', 'init', ' ', '=', ' ', '66', ',', ' ', 'finish', ' ', '=', ' ', '0']"
60,"['17/06/09', ' ', '21:00:51', ' ', 'INFO', ' ', 'executor.Executor', ':', ' ']","['Running', ' ', 'task', ' ', '35.0', ' ', 'in', ' ', 'stage', ' ', '262.0', ' ', '(', 'TID', ' ', '11154', ')']"
61,"['17/06/09', ' ', '21:46:42', ' ', 'INFO', ' ', 'executor.CoarseGrainedExecutorBackend', ':', ' ']","['Got', ' ', 'assigned', ' ', 'task', ' ', '179966']"
62,"['17/06/08', ' ', '14:55:00', ' ', 'INFO', ' ', 'storage.BlockManager', ':', ' ']","['Found', ' ', 'block', ' ', 'rdd_41_38', ' ', 'locally']"
63,"['17/06/08', ' ', '21:39:21', ' ', 'INFO', ' ', 'storage.BlockManager', ':', ' ']","['Removing', ' ', 'RDD', ' ', '21112']"
64,"['17/06/09', ' ', '20:59:58', ' ', 'INFO', ' ', 'broadcast.TorrentBroadcast', ':', ' ']","['Reading', ' ', 'broadcast', ' ', 'variable', ' ', '38', ' ', 'took', ' ', '11', ' ', 'ms']"
65,"['17/06/07', ' ', '15:04:49', ' ', 'INFO', ' ', 'python.PythonRunner', ':', ' ']","['Times', ':', ' ', 'total', ' ', '=', ' ', '38', ',', ' ', 'boot', ' ', '=', ' ', '-42', ',', ' ', 'init', ' ', '=', ' ', '80', ',', ' ', 'finish', ' ', '=', ' ', '0']"
66,"['17/06/08', ' ', '19:28:27', ' ', 'INFO', ' ', 'python.PythonRunner', ':', ' ']","['Times', ':', ' ', 'total', ' ', '=', ' ', '40', ',', ' ', 'boot', ' ', '=', ' ', '-13', ',', ' ', 'init', ' ', '=', ' ', '53', ',', ' ', 'finish', ' ', '=', ' ', '0']"
67,"['17/06/08', ' ', '20:34:53', ' ', 'INFO', ' ', 'executor.Executor', ':', ' ']","['Running', ' ', 'task', ' ', '9.0', ' ', 'in', ' ', 'stage', ' ', '11503.0', ' ', '(', 'TID', ' ', '460165', ')']"
68,"['17/06/08', ' ', '13:44:33', ' ', 'INFO', ' ', 'executor.Executor', ':', ' ']","['Finished', ' ', 'task', ' ', '11.0', ' ', 'in', ' ', 'stage', ' ', '660.0', ' ', '(', 'TID', ' ', '26411', ')', '.', ' ', '2393', ' ', 'bytes', ' ', 'result', ' ', 'sent', ' ', 'to', ' ', 'driver']"
69,"['17/03/28', ' ', '11:31:54', ' ', 'INFO', ' ', 'BlockManagerInfo', ':', ' ']","['Added', ' ', 'broadcast_4_piece14', ' ', 'in', ' ', 'memory', ' ', 'on', ' ', 'mesos-slave-13:58817', ' ', '(', 'size', ':', ' ', '4.0', ' ', 'MB', ',', ' ', 'free', ':', ' ', '12.3', ' ', 'GB', ')']"
70,"['17/06/09', ' ', '22:03:09', ' ', 'INFO', ' ', 'executor.Executor', ':', ' ']","['Finished', ' ', 'task', ' ', '13.0', ' ', 'in', ' ', 'stage', ' ', '5872.0', ' ', '(', 'TID', ' ', '236175', ')', '.', ' ', '2076', ' ', 'bytes', ' ', 'result', ' ', 'sent', ' ', 'to', ' ', 'driver']"
71,"['17/06/09', ' ', '18:17:39', ' ', 'INFO', ' ', 'python.PythonRunner', ':', ' ']","['Times', ':', ' ', 'total', ' ', '=', ' ', '52', ',', ' ', 'boot', ' ', '=', ' ', '2', ',', ' ', 'init', ' ', '=', ' ', '49', ',', ' ', 'finish', ' ', '=', ' ', '1']"
72,"['17/03/27', ' ', '20:04:05', ' ', 'INFO', ' ', 'storage.MemoryStore', ':', ' ']","['Block', ' ', 'broadcast_4_piece310', ' ', 'stored', ' ', 'as', ' ', 'bytes', ' ', 'in', ' ', 'memory', ' ', '(', 'estimated', ' ', 'size', ' ', '4.0', ' ', 'MB', ',', ' ', 'free', ' ', '1214.7', ' ', 'MB', ')']"
73,"['17/06/09', ' ', '20:18:27', ' ', 'INFO', ' ', 'executor.Executor', ':', ' ']","['Running', ' ', 'task', ' ', '6.0', ' ', 'in', ' ', 'stage', ' ', '441.0', ' ', '(', 'TID', ' ', '17806', ')']"
74,"['17/06/08', ' ', '20:53:31', ' ', 'INFO', ' ', 'storage.BlockManager', ':', ' ']","['Found', ' ', 'block', ' ', 'rdd_20013_23', ' ', 'locally']"
75,"['17/06/08', ' ', '19:23:19', ' ', 'INFO', ' ', 'storage.MemoryStore', ':', ' ']","['Block', ' ', 'broadcast_3358', ' ', 'stored', ' ', 'as', ' ', 'values', ' ', 'in', ' ', 'memory', ' ', '(', 'estimated', ' ', 'size', ' ', '78.1', ' ', 'KB', ',', ' ', 'free', ' ', '2.9', ' ', 'MB', ')']"
76,"['17/06/09', ' ', '10:46:11', ' ', 'INFO', ' ', 'storage.BlockManager', ':', ' ']","['Found', ' ', 'block', ' ', 'rdd_314_13', ' ', 'locally']"
77,"['17/02/01', ' ', '14:46:35', ' ', 'INFO', ' ', 'executor.CoarseGrainedExecutorBackend', ':', ' ']","['Got', ' ', 'assigned', ' ', 'task', ' ', '26152']"
78,"['17/06/08', ' ', '17:48:23', ' ', 'INFO', ' ', 'output.FileOutputCommitter', ':', ' ']","['File', ' ', 'Output', ' ', 'Committer', ' ', 'Algorithm', ' ', 'version', ' ', 'is', ' ', '1']"
79,"['17/06/09', ' ', '21:54:40', ' ', 'INFO', ' ', 'python.PythonRunner', ':', ' ']","['Times', ':', ' ', 'total', ' ', '=', ' ', '39', ',', ' ', 'boot', ' ', '=', ' ', '-29', ',', ' ', 'init', ' ', '=', ' ', '68', ',', ' ', 'finish', ' ', '=', ' ', '0']"
80,"['17/06/08', ' ', '19:13:12', ' ', 'INFO', ' ', 'executor.Executor', ':', ' ']","['Running', ' ', 'task', ' ', '27.0', ' ', 'in', ' ', 'stage', ' ', '2161.0', ' ', '(', 'TID', ' ', '86503', ')']"
81,"['17/06/09', ' ', '21:12:23', ' ', 'INFO', ' ', 'executor.Executor', ':', ' ']","['Running', ' ', 'task', ' ', '22.0', ' ', 'in', ' ', 'stage', ' ', '1364.0', ' ', '(', 'TID', ' ', '55825', ')']"
82,"['17/06/08', ' ', '16:52:09', ' ', 'INFO', ' ', 'python.PythonRunner', ':', ' ']","['Times', ':', ' ', 'total', ' ', '=', ' ', '38', ',', ' ', 'boot', ' ', '=', ' ', '17', ',', ' ', 'init', ' ', '=', ' ', '21', ',', ' ', 'finish', ' ', '=', ' ', '0']"
83,"['17/05/02', ' ', '14:32:19', ' ', 'INFO', ' ', 'storage.MemoryStore', ':', ' ']","['Block', ' ', 'broadcast_4_piece87', ' ', 'stored', ' ', 'as', ' ', 'bytes', ' ', 'in', ' ', 'memory', ' ', '(', 'estimated', ' ', 'size', ' ', '4.0', ' ', 'MB', ',', ' ', 'free', ' ', '4.1', ' ', 'GB', ')']"
84,"['17/06/09', ' ', '10:09:27', ' ', 'INFO', ' ', 'executor.Executor', ':', ' ']","['Finished', ' ', 'task', ' ', '14.0', ' ', 'in', ' ', 'stage', ' ', '2488.0', ' ', '(', 'TID', ' ', '99619', ')', '.', ' ', '2178', ' ', 'bytes', ' ', 'result', ' ', 'sent', ' ', 'to', ' ', 'driver']"
85,"['17/06/09', ' ', '16:00:24', ' ', 'INFO', ' ', 'output.FileOutputCommitter', ':', ' ']","['File', ' ', 'Output', ' ', 'Committer', ' ', 'Algorithm', ' ', 'version', ' ', 'is', ' ', '1']"
86,"['17/06/08', ' ', '21:10:21', ' ', 'INFO', ' ', 'executor.Executor', ':', ' ']","['Finished', ' ', 'task', ' ', '13.0', ' ', 'in', ' ', 'stage', ' ', '14476.0', ' ', '(', 'TID', ' ', '579097', ')', '.', ' ', '2667', ' ', 'bytes', ' ', 'result', ' ', 'sent', ' ', 'to', ' ', 'driver']"
87,"['17/06/09', ' ', '13:12:46', ' ', 'INFO', ' ', 'executor.Executor', ':', ' ']","['Finished', ' ', 'task', ' ', '7.0', ' ', 'in', ' ', 'stage', ' ', '13973.0', ' ', '(', 'TID', ' ', '559366', ')', '.', ' ', '2087', ' ', 'bytes', ' ', 'result', ' ', 'sent', ' ', 'to', ' ', 'driver']"
88,"['17/06/09', ' ', '11:36:32', ' ', 'INFO', ' ', 'storage.MemoryStore', ':', ' ']","['Block', ' ', 'broadcast_2267_piece0', ' ', 'stored', ' ', 'as', ' ', 'bytes', ' ', 'in', ' ', 'memory', ' ', '(', 'estimated', ' ', 'size', ' ', '5.6', ' ', 'KB', ',', ' ', 'free', ' ', '7.5', ' ', 'MB', ')']"
89,"['17/02/01', ' ', '16:47:04', ' ', 'INFO', ' ', 'executor.CoarseGrainedExecutorBackend', ':', ' ']","['Got', ' ', 'assigned', ' ', 'task', ' ', '53887']"
90,"['17/03/28', ' ', '11:55:43', ' ', 'INFO', ' ', 'storage.MemoryStore', ':', ' ']","['Block', ' ', 'broadcast_6_piece336', ' ', 'stored', ' ', 'as', ' ', 'bytes', ' ', 'in', ' ', 'memory', ' ', '(', 'estimated', ' ', 'size', ' ', '4.0', ' ', 'MB', ',', ' ', 'free', ' ', '1909.5', ' ', 'MB', ')']"
91,"['17/03/29', ' ', '21:31:01', ' ', 'INFO', ' ', 'storage.MemoryStore', ':', ' ']","['Block', ' ', 'broadcast_5_piece289', ' ', 'stored', ' ', 'as', ' ', 'bytes', ' ', 'in', ' ', 'memory', ' ', '(', 'estimated', ' ', 'size', ' ', '4.0', ' ', 'MB', ',', ' ', 'free', ' ', '2.4', ' ', 'GB', ')']"
92,"['17/06/08', ' ', '21:40:17', ' ', 'INFO', ' ', 'executor.Executor', ':', ' ']","['Finished', ' ', 'task', ' ', '20.0', ' ', 'in', ' ', 'stage', ' ', '19046.0', ' ', '(', 'TID', ' ', '761907', ')', '.', ' ', '2594', ' ', 'bytes', ' ', 'result', ' ', 'sent', ' ', 'to', ' ', 'driver']"
93,"['17/06/09', ' ', '15:50:15', ' ', 'INFO', ' ', 'executor.Executor', ':', ' ']","['Running', ' ', 'task', ' ', '17.0', ' ', 'in', ' ', 'stage', ' ', '1042.0', ' ', '(', 'TID', ' ', '43613', ')']"
94,"['17/06/09', ' ', '13:10:49', ' ', 'INFO', ' ', 'storage.MemoryStore', ':', ' ']","['Block', ' ', 'rdd_21215_18', ' ', 'stored', ' ', 'as', ' ', 'bytes', ' ', 'in', ' ', 'memory', ' ', '(', 'estimated', ' ', 'size', ' ', '16.0', ' ', 'B', ',', ' ', 'free', ' ', '967.9', ' ', 'KB', ')']"
95,"['17/04/11', ' ', '19:29:18', ' ', 'INFO', ' ', 'BlockManagerInfo', ':', ' ']","['Added', ' ', 'broadcast_4_piece111', ' ', 'in', ' ', 'memory', ' ', 'on', ' ', 'mesos-slave-14:50718', ' ', '(', 'size', ':', ' ', '4.0', ' ', 'MB', ',', ' ', 'free', ':', ' ', '11.3', ' ', 'GB', ')']"
96,"['17/06/09', ' ', '18:26:11', ' ', 'INFO', ' ', 'broadcast.TorrentBroadcast', ':', ' ']","['Started', ' ', 'reading', ' ', 'broadcast', ' ', 'variable', ' ', '5137']"
97,"['17/06/08', ' ', '12:02:23', ' ', 'INFO', ' ', 'executor.Executor', ':', ' ']","['Finished', ' ', 'task', ' ', '37.0', ' ', 'in', ' ', 'stage', ' ', '27.0', ' ', '(', 'TID', ' ', '1117', ')', '.', ' ', '2155', ' ', 'bytes', ' ', 'result', ' ', 'sent', ' ', 'to', ' ', 'driver']"
